LogID,LogEntryDate,LogEntryTime,LogEntrySeconds,LogNotes,Battery,TPS,RPM,Speed,AirTemp,Load,CoolantTemp,Boost,TimingAdv,KnockSum,InjPulseWidth,LTFT_Bank1,KnockRetard,STFT_Bank1,Trans_Temp,OctaneFlag,VVTIntake,VVTExhaust,PurgeRelayDuty,ThrottleActuator,ETVIdleOpen,ISCLearnACoff,ISCLearnACon,AbsLoad,AccLoad,ActiveWGDC,PassiveWGDC,TargetIdleRPM,AirFlow,O2Sensor,O2Sensor2,WideBandAF,Custom
450,2022-12-22,12:40:22.21621,5.87633,,14.59267,27.843137254902,2218.75,16,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
451,2022-12-22,12:40:22.23295,5.88682,,14.59267,27.843137254902,2218.75,16,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
452,2022-12-22,12:40:22.23295,5.89837,,14.59267,27.843137254902,2218.75,16,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
453,2022-12-22,12:40:22.25111,5.91082,,14.59267,28.2352941176471,2250,16,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
454,2022-12-22,12:40:22.26545,5.92094,,14.59267,28.2352941176471,2250,16,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
455,2022-12-22,12:40:22.26545,5.93132,,14.59267,28.2352941176471,2250,16,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
456,2022-12-22,12:40:22.28005,5.94383,,14.59267,28.2352941176471,2250,16,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
457,2022-12-22,12:40:22.29570,5.95604,,14.59267,28.2352941176471,2250,16,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
458,2022-12-22,12:40:22.31231,5.96705,,14.59267,28.6274509803922,2281.25,16,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
459,2022-12-22,12:40:22.32742,5.98351,,14.59267,28.6274509803922,2281.25,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
460,2022-12-22,12:40:22.34319,5.99719,,14.59267,28.6274509803922,2281.25,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
461,2022-12-22,12:40:22.34319,6.00865,,14.666,29.0196078431373,2312.5,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
462,2022-12-22,12:40:22.35926,6.02133,,14.59267,29.0196078431373,2312.5,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
463,2022-12-22,12:40:22.37479,6.0335,,14.44601,29.0196078431373,2312.5,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
464,2022-12-22,12:40:22.39152,6.05108,,14.59267,29.0196078431373,2312.5,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
465,2022-12-22,12:40:22.40701,6.06072,,14.59267,29.4117647058824,2343.75,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
466,2022-12-22,12:40:22.40701,6.07326,,14.59267,29.4117647058824,2343.75,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
467,2022-12-22,12:40:22.42367,6.08475,,14.59267,29.4117647058824,2343.75,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
468,2022-12-22,12:40:22.43869,6.09608,,14.59267,29.4117647058824,2343.75,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
469,2022-12-22,12:40:22.43869,6.10719,,14.59267,29.4117647058824,2343.75,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
470,2022-12-22,12:40:22.47006,6.12431,,14.59267,29.8039215686275,2375,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
471,2022-12-22,12:40:22.47006,6.13678,,14.59267,29.8039215686275,2375,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
472,2022-12-22,12:40:22.50133,6.15493,,14.666,29.8039215686275,2375,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
473,2022-12-22,12:40:22.50133,6.16688,,14.51934,30.1960784313725,2406.25,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
474,2022-12-22,12:40:22.51790,6.18007,,14.59267,30.1960784313725,2406.25,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
475,2022-12-22,12:40:22.53380,6.19535,,14.59267,30.1960784313725,2406.25,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
476,2022-12-22,12:40:22.55139,6.21451,,14.59267,30.1960784313725,2406.25,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
477,2022-12-22,12:40:22.56545,6.22834,,14.59267,30.5882352941176,2437.5,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
478,2022-12-22,12:40:22.58269,6.24497,,14.59267,30.5882352941176,2437.5,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
479,2022-12-22,12:40:22.59720,6.25833,,14.59267,30.5882352941176,2437.5,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
480,2022-12-22,12:40:22.61285,6.27689,,14.59267,30.5882352941176,2437.5,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
481,2022-12-22,12:40:22.63029,6.28768,,14.666,30.5882352941176,2437.5,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
482,2022-12-22,12:40:22.64442,6.30178,,14.666,30.5882352941176,2437.5,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
483,2022-12-22,12:40:22.66007,6.31329,,14.59267,30.5882352941176,2437.5,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
484,2022-12-22,12:40:22.66007,6.32832,,14.59267,30.5882352941176,2437.5,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
485,2022-12-22,12:40:22.69165,6.34493,,14.59267,30.9803921568627,2468.75,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
486,2022-12-22,12:40:22.69165,6.35791,,14.59267,30.9803921568627,2468.75,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
487,2022-12-22,12:40:22.70778,6.37442,,14.666,30.9803921568627,2468.75,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
488,2022-12-22,12:40:22.72353,6.38793,,14.59267,31.3725490196078,2500,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
489,2022-12-22,12:40:22.73987,6.40643,,14.59267,31.3725490196078,2500,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
490,2022-12-22,12:40:22.75582,6.41811,,14.59267,31.3725490196078,2500,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
491,2022-12-22,12:40:22.78673,6.44037,,14.59267,31.7647058823529,2531.25,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
492,2022-12-22,12:40:22.78673,6.45439,,14.51934,31.7647058823529,2531.25,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
493,2022-12-22,12:40:22.81785,6.47269,,14.59267,31.7647058823529,2531.25,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
494,2022-12-22,12:40:22.81785,6.48314,,14.59267,32.156862745098,2562.5,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
495,2022-12-22,12:40:22.83467,6.50094,,14.59267,32.156862745098,2562.5,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
496,2022-12-22,12:40:22.84918,6.5141,,14.51934,32.156862745098,2562.5,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
497,2022-12-22,12:40:22.86633,6.53031,,14.59267,32.156862745098,2562.5,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
498,2022-12-22,12:40:22.88084,6.54446,,14.51934,32.156862745098,2562.5,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
499,2022-12-22,12:40:22.90161,6.55602,,14.59267,32.5490196078431,2593.75,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2022-12-22,12:40:22.91264,6.56716,,14.666,32.5490196078431,2593.75,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
501,2022-12-22,12:40:22.91264,6.57712,,14.51934,32.5490196078431,2593.75,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
502,2022-12-22,12:40:22.92896,6.59269,,14.59267,32.5490196078431,2593.75,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
503,2022-12-22,12:40:22.94397,6.60281,,14.59267,32.5490196078431,2593.75,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
504,2022-12-22,12:40:22.94397,6.61254,,14.59267,32.5490196078431,2593.75,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
505,2022-12-22,12:40:22.96031,6.62748,,14.51934,32.5490196078431,2593.75,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
506,2022-12-22,12:40:22.97533,6.63973,,14.59267,32.5490196078431,2593.75,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
507,2022-12-22,12:40:22.99098,6.65735,,14.666,32.5490196078431,2593.75,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
508,2022-12-22,12:40:23.00765,6.66964,,14.666,32.9411764705882,2625,20,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
509,2022-12-22,12:40:23.03022,6.68367,,14.59267,32.9411764705882,2625,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
510,2022-12-22,12:40:23.03887,6.69459,,14.51934,32.9411764705882,2625,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
511,2022-12-22,12:40:23.03887,6.70638,,14.51934,32.9411764705882,2625,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
512,2022-12-22,12:40:23.07054,6.7242,,14.666,32.9411764705882,2625,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
513,2022-12-22,12:40:23.07054,6.73627,,14.59267,33.3333333333333,2656.25,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
514,2022-12-22,12:40:23.10260,6.75702,,14.59267,33.3333333333333,2656.25,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
515,2022-12-22,12:40:23.10260,6.76935,,14.666,33.3333333333333,2656.25,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
516,2022-12-22,12:40:23.13419,6.78993,,14.666,33.7254901960784,2687.5,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
517,2022-12-22,12:40:23.14931,6.81166,,14.59267,33.7254901960784,2687.5,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
518,2022-12-22,12:40:23.16496,6.82219,,14.51934,33.7254901960784,2687.5,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
519,2022-12-22,12:40:23.18058,6.8354,,14.59267,33.7254901960784,2687.5,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
520,2022-12-22,12:40:23.19622,6.84945,,14.59267,34.1176470588235,2718.75,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
521,2022-12-22,12:40:23.19747,6.86239,,14.59267,34.1176470588235,2718.75,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
522,2022-12-22,12:40:23.21208,6.87348,,14.59267,34.1176470588235,2718.75,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
523,2022-12-22,12:40:23.22870,6.88447,,14.59267,34.1176470588235,2718.75,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
524,2022-12-22,12:40:23.22870,6.89438,,14.51934,34.1176470588235,2718.75,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
525,2022-12-22,12:40:23.24457,6.9119,,14.59267,34.1176470588235,2718.75,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
526,2022-12-22,12:40:23.25967,6.92353,,14.59267,34.1176470588235,2718.75,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
527,2022-12-22,12:40:23.27544,6.93594,,14.51934,34.1176470588235,2718.75,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
528,2022-12-22,12:40:23.29094,6.94977,,14.51934,34.1176470588235,2718.75,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
529,2022-12-22,12:40:23.30658,6.95979,,14.59267,34.1176470588235,2718.75,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
530,2022-12-22,12:40:23.30658,6.97236,,14.59267,34.1176470588235,2718.75,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
531,2022-12-22,12:40:23.32314,6.98464,,14.59267,34.1176470588235,2718.75,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
532,2022-12-22,12:40:23.33821,7.0003,,14.59267,34.1176470588235,2718.75,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
533,2022-12-22,12:40:23.35385,7.01222,,14.51934,34.5098039215686,2750,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
534,2022-12-22,12:40:23.35385,7.02187,,14.59267,34.5098039215686,2750,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
535,2022-12-22,12:40:23.36956,7.03705,,14.59267,34.5098039215686,2750,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
536,2022-12-22,12:40:23.38511,7.04915,,14.59267,34.5098039215686,2750,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
537,2022-12-22,12:40:23.40081,7.0644,,14.59267,34.9019607843137,2781.25,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
538,2022-12-22,12:40:23.41735,7.07402,,14.59267,34.9019607843137,2781.25,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
539,2022-12-22,12:40:23.41735,7.08441,,14.59267,34.9019607843137,2781.25,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2022-12-22,12:40:23.43247,7.10028,,14.59267,35.2941176470588,2812.5,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
541,2022-12-22,12:40:23.45146,7.1115,,14.59267,35.2941176470588,2812.5,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
542,2022-12-22,12:40:23.46409,7.12936,,14.59267,35.2941176470588,2812.5,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
543,2022-12-22,12:40:23.48055,7.13921,,14.59267,35.2941176470588,2812.5,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
544,2022-12-22,12:40:23.49568,7.15011,,14.59267,35.2941176470588,2812.5,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
545,2022-12-22,12:40:23.49568,7.16172,,14.51934,35.2941176470588,2812.5,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
546,2022-12-22,12:40:23.51213,7.17165,,14.51934,35.2941176470588,2812.5,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
547,2022-12-22,12:40:23.52886,7.18257,,14.51934,35.2941176470588,2812.5,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
548,2022-12-22,12:40:23.52886,7.19393,,14.59267,35.2941176470588,2812.5,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
549,2022-12-22,12:40:23.54295,7.2068,,14.59267,35.2941176470588,2812.5,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
550,2022-12-22,12:40:23.55859,7.21937,,14.59267,35.2941176470588,2812.5,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
551,2022-12-22,12:40:23.57533,7.2329,,14.59267,35.2941176470588,2812.5,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
552,2022-12-22,12:40:23.59006,7.24769,,14.59267,35.2941176470588,2812.5,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
553,2022-12-22,12:40:23.60570,7.26114,,14.59267,35.2941176470588,2812.5,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
554,2022-12-22,12:40:23.60570,7.27274,,14.59267,35.2941176470588,2812.5,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
555,2022-12-22,12:40:23.62133,7.28372,,14.666,35.2941176470588,2812.5,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
556,2022-12-22,12:40:23.63695,7.29389,,14.59267,35.6862745098039,2843.75,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
557,2022-12-22,12:40:23.63695,7.30392,,14.59267,35.6862745098039,2843.75,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
558,2022-12-22,12:40:23.65350,7.31632,,14.666,35.6862745098039,2843.75,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
559,2022-12-22,12:40:23.67141,7.33131,,14.59267,35.6862745098039,2843.75,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
560,2022-12-22,12:40:23.68485,7.34145,,14.51934,35.6862745098039,2843.75,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
561,2022-12-22,12:40:23.68485,7.35107,,14.51934,36.078431372549,2875,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
562,2022-12-22,12:40:23.70049,7.36278,,14.51934,36.078431372549,2875,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
563,2022-12-22,12:40:23.71619,7.37408,,14.59267,36.078431372549,2875,24,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
564,2022-12-22,12:40:23.73297,7.39251,,14.59267,36.078431372549,2875,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
565,2022-12-22,12:40:23.74837,7.40394,,14.59267,36.4705882352941,2906.25,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
566,2022-12-22,12:40:23.74837,7.41477,,14.59267,36.4705882352941,2906.25,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
567,2022-12-22,12:40:23.76349,7.42898,,14.59267,36.4705882352941,2906.25,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
568,2022-12-22,12:40:23.77926,7.44324,,14.59267,36.4705882352941,2906.25,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
569,2022-12-22,12:40:23.79489,7.45996,,14.59267,36.4705882352941,2906.25,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
570,2022-12-22,12:40:23.81050,7.47093,,14.59267,36.4705882352941,2906.25,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
571,2022-12-22,12:40:23.82608,7.48512,,14.59267,36.4705882352941,2906.25,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
572,2022-12-22,12:40:23.84163,7.49581,,14.59267,36.4705882352941,2906.25,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
573,2022-12-22,12:40:23.84163,7.50839,,14.59267,36.4705882352941,2906.25,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
574,2022-12-22,12:40:23.85736,7.52079,,14.51934,36.4705882352941,2906.25,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
575,2022-12-22,12:40:23.87288,7.53317,,14.59267,36.4705882352941,2906.25,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
576,2022-12-22,12:40:23.88851,7.54582,,14.59267,36.4705882352941,2906.25,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
577,2022-12-22,12:40:23.90224,7.55567,,14.59267,36.4705882352941,2906.25,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
578,2022-12-22,12:40:23.91093,7.5658,,14.59267,36.4705882352941,2906.25,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
579,2022-12-22,12:40:23.92048,7.57636,,14.59267,36.4705882352941,2906.25,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
580,2022-12-22,12:40:23.92048,7.58577,,14.59267,36.8627450980392,2937.5,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
581,2022-12-22,12:40:23.93613,7.59573,,14.59267,36.8627450980392,2937.5,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
582,2022-12-22,12:40:23.95184,7.6088,,14.59267,36.8627450980392,2937.5,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
583,2022-12-22,12:40:23.96739,7.62089,,14.59267,36.8627450980392,2937.5,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
584,2022-12-22,12:40:23.96739,7.63074,,14.59267,36.8627450980392,2937.5,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
585,2022-12-22,12:40:23.98305,7.64273,,14.59267,37.2549019607843,2968.75,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
586,2022-12-22,12:40:23.99864,7.65305,,14.51934,36.8627450980392,2937.5,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
587,2022-12-22,12:40:23.99864,7.66306,,14.59267,37.2549019607843,2968.75,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
588,2022-12-22,12:40:24.01426,7.67547,,14.59267,37.2549019607843,2968.75,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
589,2022-12-22,12:40:24.02989,7.68572,,14.59267,37.2549019607843,2968.75,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
590,2022-12-22,12:40:24.04056,7.69541,,14.59267,37.2549019607843,2968.75,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
591,2022-12-22,12:40:24.04631,7.71034,,14.59267,37.6470588235294,3000,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
592,2022-12-22,12:40:24.06429,7.72031,,14.59267,37.6470588235294,3000,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
593,2022-12-22,12:40:24.07248,7.73039,,14.59267,37.6470588235294,3000,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
594,2022-12-22,12:40:24.07749,7.74305,,14.59267,37.6470588235294,3000,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
595,2022-12-22,12:40:24.09317,7.75302,,14.59267,37.6470588235294,3000,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
596,2022-12-22,12:40:24.10883,7.76982,,14.59267,38.0392156862745,3031.25,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
597,2022-12-22,12:40:24.12447,7.78048,,14.59267,38.0392156862745,3031.25,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
598,2022-12-22,12:40:24.14004,7.7934,,14.59267,37.6470588235294,3000,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
599,2022-12-22,12:40:24.14004,7.8088,,14.59267,37.6470588235294,3000,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
600,2022-12-22,12:40:24.15569,7.82247,,14.59267,37.6470588235294,3000,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
601,2022-12-22,12:40:24.17220,7.83597,,14.59267,37.6470588235294,3000,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
602,2022-12-22,12:40:24.18730,7.84844,,14.59267,37.6470588235294,3000,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
603,2022-12-22,12:40:24.20446,7.86172,,14.666,37.6470588235294,3000,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
604,2022-12-22,12:40:24.21874,7.87381,,14.666,37.6470588235294,3000,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
605,2022-12-22,12:40:24.23637,7.88999,,14.59267,38.0392156862745,3031.25,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
606,2022-12-22,12:40:24.23637,7.90079,,14.59267,38.0392156862745,3031.25,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
607,2022-12-22,12:40:24.25050,7.91431,,14.59267,38.0392156862745,3031.25,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
608,2022-12-22,12:40:24.26614,7.92853,,14.51934,38.0392156862745,3031.25,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
609,2022-12-22,12:40:24.28190,7.94178,,14.59267,38.4313725490196,3062.5,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
610,2022-12-22,12:40:24.29821,7.96024,,14.59267,38.4313725490196,3062.5,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
611,2022-12-22,12:40:24.31334,7.9743,,14.666,38.4313725490196,3062.5,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
612,2022-12-22,12:40:24.33011,7.98803,,14.59267,38.4313725490196,3062.5,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
613,2022-12-22,12:40:24.33011,7.99827,,14.59267,38.8235294117647,3093.75,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
614,2022-12-22,12:40:24.34513,8.01203,,14.59267,38.8235294117647,3093.75,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
615,2022-12-22,12:40:24.36089,8.02408,,14.59267,38.8235294117647,3093.75,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
616,2022-12-22,12:40:24.37652,8.03494,,14.59267,38.8235294117647,3093.75,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
617,2022-12-22,12:40:24.39203,8.05388,,14.59267,38.8235294117647,3093.75,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
618,2022-12-22,12:40:24.40774,8.065,,14.59267,38.8235294117647,3093.75,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
619,2022-12-22,12:40:24.40774,8.07481,,14.51934,38.8235294117647,3093.75,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
620,2022-12-22,12:40:24.42338,8.08687,,14.59267,38.8235294117647,3093.75,26,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
621,2022-12-22,12:40:24.43904,8.09779,,14.59267,38.8235294117647,3093.75,28,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
622,2022-12-22,12:40:24.45453,8.10782,,14.59267,38.8235294117647,3093.75,28,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
623,2022-12-22,12:40:24.45453,8.12016,,14.59267,39.2156862745098,3125,28,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
624,2022-12-22,12:40:24.47103,8.13009,,14.59267,39.2156862745098,3125,28,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
625,2022-12-22,12:40:24.48605,8.15033,,14.59267,39.2156862745098,3125,28,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
626,2022-12-22,12:40:24.50217,8.16264,,14.59267,39.2156862745098,3125,28,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
627,2022-12-22,12:40:24.51782,8.17317,,14.666,39.2156862745098,3125,28,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
628,2022-12-22,12:40:24.53355,8.18714,,14.59267,39.2156862745098,3125,28,54,4725,54,,,,,,,,,,,,,,,,,,,,,,,,,,
